"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,75600,"uV"

"time","value"
0.5399,-3.2862
0.5404,-3.5914
0.5409,-3.8966
0.5414,-4.8122
0.5419,-6.3382
0.5424,-8.7797
0.5429,-13.6628
0.5434,-20.9875
0.5439,-26.4810
0.5444,-25.5654
0.5449,-18.5459
0.5454,-11.5265
0.5459,-7.8641
0.5464,-5.1174
0.5469,0.6813
0.5474,9.5319
0.5479,16.5514
0.5484,17.7722
0.5489,14.1099
0.5494,9.5319
0.5499,7.0904
0.5504,8.3112
0.5509,11.0579
0.5514,12.2787
0.5519,10.7527
0.5524,8.3112
0.5529,7.0904
0.5534,5.8696
0.5539,3.7333
0.5544,1.5969
0.5549,-0.2343
0.5554,-4.2018
0.5559,-10.9161
0.5564,-19.4615
0.5569,-26.1758
0.5574,-28.9225
0.5579,-28.0070
0.5584,-25.2602
0.5589,-21.9031
0.5594,-20.0719
0.5599,-19.1563
0.5604,-17.9355
0.5609,-14.2732
0.5614,-8.4745
0.5619,-3.2862
0.5624,0.6813
0.5629,5.5644
0.5634,12.2787
0.5639,18.3826
0.5644,22.0449
0.5649,22.6553
0.5654,21.7397
0.5659,21.4345
0.5664,22.9605
0.5669,24.7917
0.5674,24.4865
0.5679,19.9086
0.5684,13.8047
0.5689,9.5319
0.5694,6.4800
0.5699,1.9021
0.5704,-4.2018
0.5709,-8.1693
0.5714,-8.1693
0.5719,-7.5589
0.5724,-9.6953
0.5729,-13.0524
0.5734,-11.8317
0.5739,-5.4226
0.5744,0.0709
0.5749,-1.1499
0.5754,-5.7278
0.5759,-6.9485
0.5764,-2.3706
0.5769,3.4281
0.5774,5.8696
0.5779,4.3436
0.5784,3.1229
0.5789,3.4281
0.5794,1.9021
0.5799,-2.9810
0.5804,-7.2537
0.5809,-5.4226
0.5814,1.9021
0.5819,8.6164
0.5824,10.1423
0.5829,9.2268
0.5834,8.9216
0.5839,8.3112
0.5844,5.8696
0.5849,3.4281
0.5854,3.4281
0.5859,4.6488
0.5864,2.2073
0.5869,-2.6758
0.5874,-6.3382
0.5879,-5.4226
0.5884,-2.3706
0.5889,0.6813
0.5894,4.0384
0.5899,6.7852
0.5904,6.7852
0.5909,2.8177
0.5914,-2.0654
0.5919,-3.8966
0.5924,-1.4550
0.5929,1.9021
0.5934,3.7333
0.5939,3.7333
0.5944,4.0384
0.5949,5.2592
0.5954,5.8696
0.5959,5.2592
0.5964,4.0384
0.5969,4.0384
0.5974,4.3436
0.5979,3.4281
0.5984,0.9865
0.5989,-1.4550
0.5994,-2.9810
0.5999,-2.9810
0.6004,-1.7602
0.6009,-0.8447
0.6014,-0.2343
0.6019,-0.5395
0.6024,-1.7602
0.6029,-1.7602
0.6034,-1.1499
0.6039,-1.4550
0.6044,-3.2862
0.6049,-5.1174
0.6054,-4.8122
0.6059,-3.5914
0.6064,-3.5914
0.6069,-4.5070
0.6074,-3.5914
0.6079,-0.8447
0.6084,0.9865
0.6089,0.6813
0.6094,-1.7602
0.6099,-4.2018
0.6104,-3.8966
0.6109,-1.4550
0.6114,0.3761
0.6119,-1.1499
0.6124,-5.4226
0.6129,-9.3901
0.6134,-11.5265
0.6139,-12.4420
0.6144,-12.4420
0.6149,-10.9161
0.6154,-7.8641
0.6159,-5.4226
0.6164,-5.7278
0.6169,-6.6434
0.6174,-4.5070
0.6179,0.6813
0.6184,8.6164
0.6189,16.2462
0.6194,22.9605
0.6199,27.8436
0.6204,30.5904
0.6209,31.2008
0.6214,30.2852
0.6219,26.9280
0.6224,20.5189
0.6229,13.8047
0.6234,10.1423
0.6239,8.6164
0.6244,5.2592
0.6249,-1.4550
0.6254,-9.0849
0.6259,-12.1369
0.6264,-10.9161
0.6269,-9.3901
0.6274,-11.8317
0.6279,-17.3252
0.6284,-20.3771
0.6289,-19.4615
0.6294,-17.6304
0.6299,-20.9875
0.6304,-29.5329
0.6309,-36.8576
0.6314,-37.7732
0.6319,-33.8057
0.6324,-30.7537
0.6329,-30.4485
0.6334,-31.3641
0.6339,-31.3641
0.6344,-30.7537
0.6349,-27.3966
0.6354,-19.4615
0.6359,-10.6109
0.6364,-6.0330
0.6369,-9.0849
0.6374,-16.1044
0.6379,-22.5135
0.6384,-26.4810
0.6389,-27.3966
0.6394,-24.6498
0.6399,-17.6304
0.6404,-7.8641
0.6409,1.5969
0.6414,8.3112
0.6419,10.7527
0.6424,9.2268
0.6429,7.3956
0.6434,6.1748
0.6439,4.3436
0.6444,-0.2343
0.6449,-5.7278
0.6454,-6.3382
0.6459,0.0709
0.6464,7.7008
0.6469,11.6683
0.6474,11.6683
0.6479,11.3631
0.6484,13.8047
0.6489,17.7722
0.6494,20.8241
0.6499,22.3501
0.6504,23.5709
0.6509,26.3176
0.6514,28.7592
0.6519,28.1488
0.6524,24.1813
0.6529,20.8241
0.6534,19.9086
0.6539,21.4345
0.6544,22.3501
0.6549,20.8241
0.6554,16.2462
0.6559,10.7527
