"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.4794,-108.3600
0.4799,-83.6393
0.4804,-59.5289
0.4809,-32.3666
0.4814,7.3087
0.4819,54.0034
0.4824,92.4579
0.4829,122.9773
0.4834,158.0747
0.4839,198.3604
0.4844,227.9642
0.4849,234.6785
0.4854,221.8603
0.4859,194.3928
0.4864,151.6656
0.4869,100.0878
0.4874,58.8865
0.4879,40.5748
0.4884,38.4385
0.4889,37.5229
0.4894,32.0294
0.4899,26.8411
0.4904,23.4840
0.4909,19.2112
0.4914,11.5814
0.4919,0.2892
0.4924,-12.5290
0.4929,-22.2952
0.4934,-25.9575
0.4939,-25.9575
0.4944,-28.0939
0.4949,-32.0614
0.4954,-33.5874
0.4959,-33.2822
0.4964,-35.4186
0.4969,-38.7757
0.4974,-36.6393
0.4979,-28.3991
0.4984,-21.0744
0.4989,-18.0225
0.4994,-14.3602
0.4999,-8.8667
0.5004,-7.6459
0.5009,-15.2757
0.5014,-25.9575
0.5019,-31.1458
0.5024,-30.5355
0.5029,-29.9251
0.5034,-31.1458
0.5039,-32.6718
0.5044,-32.9770
0.5049,-31.7562
0.5054,-29.9251
0.5059,-29.3147
0.5064,-32.0614
0.5069,-36.3341
0.5074,-36.0290
0.5079,-28.3991
0.5084,-18.0225
0.5089,-11.9186
0.5094,-11.0030
0.5099,-11.6134
0.5104,-10.0874
0.5109,-7.3407
0.5114,-5.2043
0.5119,-6.1199
0.5124,-10.0874
0.5129,-16.1913
0.5134,-20.1588
0.5139,-20.1588
0.5144,-17.4121
0.5149,-14.3602
0.5154,-11.6134
0.5159,-8.5615
0.5164,-6.4251
0.5169,-7.0355
0.5174,-10.3926
0.5179,-14.3602
0.5184,-15.5809
0.5189,-14.6653
0.5194,-13.1394
0.5199,-11.0030
0.5204,-7.6459
0.5209,-4.2887
0.5214,-4.5939
0.5219,-9.1718
0.5224,-14.0550
0.5229,-16.1913
0.5234,-17.1069
0.5239,-18.9381
0.5244,-20.4640
