"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.4399,-19.2382
0.4404,-17.4071
0.4409,-13.7447
0.4414,-10.0824
0.4419,-6.1149
0.4424,-2.4525
0.4429,-0.0110
0.4434,-0.6214
0.4439,-1.2318
0.4444,1.2098
0.4449,7.6189
0.4454,14.0280
0.4459,18.6059
0.4464,21.9630
0.4469,22.8786
0.4474,18.9111
0.4479,9.4500
0.4484,0.2942
0.4489,-3.6733
0.4494,-4.2837
0.4499,-4.5889
0.4504,-3.0629
0.4509,-0.3162
0.4514,0.5994
0.4519,-0.9266
0.4524,-1.5370
0.4529,1.8202
0.4534,5.4825
0.4539,3.6514
0.4544,-0.3162
0.4549,-1.5370
0.4554,-0.0110
0.4559,0.9046
0.4564,3.0410
0.4569,10.3656
0.4574,20.1318
0.4579,23.7942
0.4584,19.2163
0.4589,12.5020
0.4594,9.1449
0.4599,7.9241
0.4604,6.7033
0.4609,4.5669
0.4614,1.5150
0.4619,-1.8421
0.4624,-4.2837
0.4629,-3.6733
0.4634,-3.3681
0.4639,-6.4201
0.4644,-10.0824
0.4649,-10.6928
0.4654,-12.5240
0.4659,-23.2058
0.4664,-40.6018
0.4669,-52.8096
0.4674,-52.5044
0.4679,-43.0434
0.4684,-30.2252
0.4689,-16.4915
0.4694,-1.8421
0.4699,9.7552
0.4704,17.6903
0.4709,22.8786
0.4714,28.3721
0.4719,33.5604
0.4724,37.5279
0.4729,39.3591
0.4734,39.3591
0.4739,39.0539
0.4744,42.7162
0.4749,50.3461
0.4754,54.9240
0.4759,48.8201
0.4764,33.2552
0.4769,17.3851
0.4774,4.5669
0.4779,-10.6928
0.4784,-34.8031
0.4789,-63.7966
0.4794,-84.2446
0.4799,-88.2122
0.4804,-83.3291
0.4809,-85.4654
0.4814,-100.4199
0.4819,-114.1537
0.4824,-111.7121
0.4829,-97.0628
0.4834,-88.2122
0.4839,-90.0433
0.4844,-87.2966
0.4849,-65.3226
0.4854,-30.5304
0.4859,-2.1473
0.4864,11.5864
0.4869,17.6903
0.4874,24.0994
0.4879,33.5604
0.4884,44.5474
0.4889,54.3136
